Id,SalePrice
1461,122621.32
1462,156010.9
1463,180904.19
1464,179829.9
1465,199589.97
1466,183537.95
1467,168112.91
1468,176023.97
1469,179692.61
1470,119387.5
1471,199808.32
1472,96663.0
1473,100110.5
1474,151177.0
1475,142929.5
1476,380167.47
1477,251577.65
1478,313395.91
1479,254861.1
1480,474451.84
1481,306153.43
1482,207518.3
1483,174306.8
1484,180886.99
1485,172927.19
1486,203437.12
1487,317462.17
1488,244510.01
1489,214501.9
1490,199890.14
1491,190940.7
1492,98599.09
1493,172664.85
1494,295746.87
1495,301245.01
1496,232373.92
1497,194921.37
1498,154868.96
1499,152250.56
1500,153155.8
1501,173056.19
1502,167476.7
1503,300624.58
1504,225125.47
1505,218649.07
1506,185861.24
1507,229605.7
1508,196284.28
1509,166097.5
1510,152652.37
1511,149828.5
1512,169809.5
1513,148643.05
1514,167678.0
1515,177711.93
1516,157003.49
1517,153737.84
1518,129906.83
1519,227365.1
1520,138378.5
1521,145621.75
1522,157346.5
1523,115907.02
1524,121993.51
1525,126913.09
1526,126122.61
1527,101200.34
1528,124861.75
1529,142367.25
1530,162418.5
1531,126828.18
1532,106812.3
1533,140918.09
1534,114545.04
1535,155011.0
1536,116513.51
1537,75589.98
1538,189574.52
1539,250981.91
1540,121771.54
1541,147076.2
1542,153412.34
1543,226245.81
1544,73608.94
1545,102399.0
1546,121029.59
1547,142622.87
1548,139974.84
1549,113553.5
1550,149057.56
1551,116829.5
1552,144711.0
1553,138782.07
1554,115857.52
1555,175241.06
1556,107185.41
1557,132425.29
1558,95779.58
1559,121898.19
1560,149155.34
1561,158127.05
1562,125998.07
1563,123579.16
1564,165302.85
1565,154042.38
1566,211263.57
1567,80903.19
1568,227709.5
1569,153860.78
1570,128487.25
1571,135082.0
1572,148528.75
1573,242079.94
1574,135241.73
1575,215957.8
1576,208390.24
1577,206786.37
1578,141326.35
1579,142067.03
1580,186784.8
1581,139560.95
1582,128353.6
1583,326832.85
1584,240961.86
1585,139745.0
1586,75551.87
1587,103514.73
1588,148659.36
1589,101041.14
1590,133986.7
1591,106952.9
1592,125334.76
1593,115329.8
1594,143418.55
1595,133619.32
1596,238373.09
1597,169419.17
1598,182779.75
1599,204353.46
1600,193886.35
1601,83336.11
1602,119708.96
1603,89068.37
1604,274366.77
1605,248513.94
1606,168351.0
1607,166332.79
1608,217961.69
1609,206941.03
1610,163691.29
1611,151652.0
1612,164902.23
1613,161550.44
1614,121422.85
1615,84600.0
1616,82330.0
1617,85904.0
1618,125947.33
1619,127305.9
1620,159113.74
1621,135854.92
1622,155441.24
1623,293903.34
1624,212540.49
1625,127554.76
1626,171636.82
1627,186421.0
1628,280382.47
1629,176586.4
1630,356081.94
1631,223032.5
1632,252746.54
1633,169603.89
1634,181686.35
1635,179258.76
1636,159520.76
1637,179291.5
1638,217031.1
1639,177356.0
1640,247298.01
1641,185474.0
1642,224601.83
1643,218883.11
1644,221533.79
1645,174374.37
1646,153819.5
1647,163066.0
1648,137074.12
1649,138820.62
1650,118873.0
1651,120048.68
1652,94983.0
1653,95564.83
1654,154370.32
1655,159389.09
1656,150248.0
1657,153548.0
1658,153687.0
1659,144529.5
1660,144494.6
1661,437830.64
1662,392005.77
1663,375803.29
1664,462731.9
1665,318365.1
1666,328484.38
1667,352291.7
1668,331933.83
1669,306835.71
1670,340500.69
1671,264435.22
1672,476969.66
1673,303797.17
1674,245400.4
1675,190419.16
1676,190986.94
1677,214311.76
1678,472290.05
1679,380924.78
1680,329768.69
1681,276134.58
1682,297789.42
1683,187440.69
1684,170739.59
1685,172850.72
1686,167400.69
1687,166777.74
1688,188349.34
1689,188611.2
1690,184787.85
