Id,SalePrice
1461,125311.14856926844
1462,159009.98164179298
1463,184723.14758596846
1464,190043.04363399025
1465,206339.12011560219
1466,177178.71735990717
1467,170275.05403548764
1468,172644.27497854835
1469,184989.61764684148
1470,125241.22497567347
1471,199057.9054206017
1472,91724.4608062475
1473,93257.6048858508
1474,153708.35196038213
1475,139916.84886398085
1476,356828.0224632587
1477,257587.02431575462
1478,310218.78971534147
1479,256651.42748858835
1480,510010.9329358842
1481,307055.16047179897
1482,202882.67720173672
1483,174328.4891328102
1484,175657.85761145048
1485,168386.39559961972
1486,200800.8097139055
1487,336419.5691339391
1488,233578.63146839663
1489,207718.2866495976
1490,223925.60397060544
1491,185808.07945128734
1492,84256.44025483445
1493,188406.02858151798
1494,278714.18932546873
1495,264624.8342162552
1496,239585.64295038523
1497,182903.84701363428
1498,157279.93126964837
1499,155364.12846915892
1500,151947.3884336845
1501,172093.02875416775
1502,162909.3531200005
1503,309116.8566291595
1504,235709.73058339805
1505,230204.47807440153
1506,173133.1075789892
1507,242920.14491871468
1508,208508.60541149226
1509,166191.2123927542
1510,151593.60461849163
1511,138555.0747408542
1512,186719.80406586538
1513,139745.37353974162
1514,179113.7129472263
1515,205202.8360033387
1516,153601.29768801233
1517,157714.00276350812
1518,121008.56940761834
1519,225339.71754719556
1520,134401.27513350794
1521,138855.35617798782
1522,168949.68622282584
1523,111638.27567883863
1524,122969.69328494303
1525,129274.40052361603
1526,119617.29050487478
1527,99322.34480528191
1528,132316.89055727812
1529,147322.75057160377
1530,174650.30415536434
1531,121409.70856956755
1532,94220.04590773277
1533,144946.84165195475
1534,116391.45210904133
1535,149275.05797426973
1536,115717.6367150943
1537,62844.82643905961
1538,185994.9983059367
1539,237612.18691152654
1540,90362.51008459051
1541,149167.7527318588
1542,141889.00317864201
1543,226561.67894245454
1544,79707.23164515063
1545,107106.02448879404
1546,124960.95846305806
1547,146432.01890931197
1548,141903.74833430763
1549,115811.47855883898
1550,137646.69933731438
1551,110845.84982338047
1552,134782.80558554074
1553,145162.5354039047
1554,113503.20603768498
1555,168854.950554579
1556,73399.22881156957
1557,98851.6813805309
1558,86797.10694783487
1559,86384.06240715997
1560,136135.96839124977
1561,125214.05037720058
1562,126231.23227440489
1563,121749.62356951469
1564,155415.31410765808
1565,155152.58736785554
1566,215328.56367966076
1567,69277.81910206006
1568,243419.71880312412
1569,146876.91347388993
1570,128304.2673268124
1571,128143.43074291303
1572,150638.38630774783
1573,244223.43721442297
1574,106724.21718915888
1575,214679.6716832137
1576,241925.4214843064
1577,201522.69789832286
1578,144807.31384466894
1579,144197.14096555047
1580,194135.18043131693
1581,139844.48823176115
1582,132573.86336646593
1583,344796.60814747127
1584,227817.00115729304
1585,141473.57232121253
1586,75759.94417823735
1587,95999.5920832661
1588,155715.0506969917
1589,93440.68189703305
1590,134284.6165594301
1591,97706.88916710141
1592,131050.15786912412
1593,126180.56700257967
1594,126975.88487841292
1595,115308.40751759011
1596,240430.92679791406
1597,179692.27839326859
1598,197645.70164817842
1599,207497.39425250722
1600,190706.44295374234
1601,65781.38377929687
1602,102305.20413225068
1603,93878.22410750945
1604,287285.7700846857
1605,248492.1177236661
1606,175300.90568871342
1607,137228.6870704906
1608,212412.8345845912
1609,197751.97821774267
1610,160295.71484761953
1611,132703.49725550396
1612,160843.4719630313
1613,159122.9209589494
1614,120567.76373332624
1615,88209.26397834296
1616,69562.1560020717
1617,86641.99901126341
1618,129869.29105686887
1619,139254.02018466583
1620,141705.73348602132
1621,133847.6723194104
1622,144404.83796085606
1623,293348.32162800356
1624,226120.43195108732
1625,124310.54526100005
1626,163956.64838926334
1627,187304.3469136535
1628,268195.52897478023
1629,180356.04570848236
1630,390186.5873971493
1631,230513.85274744302
1632,262488.30485823425
1633,170348.42177331386
1634,181585.9687059978
1635,179456.85535084596
1636,156641.30920227646
1637,176511.77014997936
1638,199241.9041056199
1639,174382.5021099732
1640,236201.6247467954
1641,169724.860495408
1642,226497.48583672437
1643,208175.41823808456
1644,231885.78471776313
1645,182541.5791185059
1646,151945.34610713515
1647,156510.74200276568
1648,131400.0057091605
1649,140446.7980750445
1650,116802.62401621403
1651,124576.23918606552
1652,91515.783562181
1653,93886.86187890137
1654,152440.3732457443
1655,147472.5873892685
1656,146538.35044455496
1657,150929.65866336084
1658,148108.44296760522
1659,143338.39984126147
1660,152791.55175957453
1661,469880.5868469394
1662,412991.02284604823
1663,349718.4623797312
1664,532071.6648067833
1665,325741.9478161998
1666,363169.86542771704
1667,377356.42853964964
1668,321496.1699374146
1669,305893.1348238706
1670,337356.5149049709
1671,264796.47487234283
1672,484380.9931848945
1673,297779.70034032257
1674,250088.32318699072
1675,189494.40477539375
1676,190526.49927493968
1677,223879.70364621864
1678,465807.4330219146
1679,445685.4624651894
1680,329274.74047532666
1681,274774.0364578378
1682,302999.7619994947
1683,183058.94931167542
1684,164456.84634959785
1685,175538.55608199458
1686,165954.91563366386
1687,164644.253296168
1688,189921.13047347352
1689,189333.78892017633
1690,186843.60643394376
1691,172491.89580928846
1692,274884.2888147516
1693,163105.03973500198
1694,189157.59628793225
