Id,SalePrice
1461,127099.54223490313
1462,155978.82537354834
1463,178427.01981455612
1464,182167.1002649217
1465,199503.51004050672
1466,175508.8477935309
1467,177160.09276666594
1468,175923.56685712846
1469,175102.11165971766
1470,121528.86239538243
1471,203299.55916593317
1472,91813.08872073385
1473,92909.05767475432
1474,147553.95838578657
1475,142001.07351125628
1476,367084.2774285245
1477,247615.39844159462
1478,305326.87495278654
1479,273247.1038150052
1480,518341.5605406331
1481,306968.1115562633
1482,200752.18947698068
1483,176596.95832223483
1484,170869.05660557176
1485,171746.50319321183
1486,197327.73403461356
1487,308133.2211244558
1488,228108.48258080828
1489,213208.28163378796
1490,201239.00319907063
1491,193094.72233864584
1492,81688.48989557398
1493,199140.87359050877
1494,299539.8230364419
1495,266945.29319540644
1496,239623.5932669671
1497,191080.38700838698
1498,158131.14451650245
1499,155627.5451970367
1500,153715.69218804463
1501,179173.21868704096
1502,161869.2614846727
1503,307829.1593843391
1504,230548.86098050306
1505,224731.48016429422
1506,184742.10162210968
1507,237167.12710100116
1508,213206.4608412164
1509,163727.5793594793
1510,156147.87667342753
1511,141676.03362651193
1512,157934.97237945642
1513,145378.76677080884
1514,164340.91366339845
1515,168292.27251146702
1516,156496.96895170218
1517,160044.69925784756
1518,120831.89915766421
1519,222755.19479723126
1520,139965.52025276195
1521,143454.5967252949
1522,172050.5079273425
1523,112679.59270060097
1524,121111.47051880794
1525,122474.19893650868
1526,123666.2325546273
1527,95968.27249281596
1528,134900.88589283312
1529,146268.5454858976
1530,160024.34520297934
1531,114415.7577112257
1532,98784.01949214576
1533,133591.93415298327
1534,119752.079672294
1535,158279.07423778242
1536,111366.54991806352
1537,65283.44396432398
1538,185369.6516390997
1539,224617.83668416017
1540,105636.25428200638
1541,150444.1687522019
1542,147509.65977270363
1543,233410.33262466942
1544,71239.32715819625
1545,102704.34263501671
1546,129891.28995637066
1547,138447.5265754866
1548,137587.38732410903
1549,113366.87539804526
1550,151906.18788706357
1551,112449.57967959165
1552,138404.38463453556
1553,147343.5572687235
1554,110681.95674817103
1555,178832.31620305867
1556,93300.87636061232
1557,107696.00572023013
1558,94586.66974692365
1559,106322.8816751903
1560,134180.07831545552
1561,148678.57474191318
1562,128914.42841699977
1563,120272.22195293101
1564,159487.52613955998
1565,154179.62222666695
1566,229271.1390230883
1567,66069.13554393675
1568,252931.6223334381
1569,151187.19676574
1570,126409.01634193498
1571,129256.84180275812
1572,160965.6045956129
1573,245393.11693668965
1574,126208.44012632215
1575,210859.9622289124
1576,221344.67507004517
1577,200718.82604216537
1578,148943.92157513808
1579,147411.26469550465
1580,200165.16508851122
1581,142312.41541286086
1582,130893.85351321229
1583,336436.363532901
1584,226501.87194047213
1585,142123.6779072228
1586,68489.52488192063
1587,93609.09218727348
1588,150094.4705962998
1589,86980.96059331653
1590,136623.91621090207
1591,103253.53578405453
1592,129333.26062289151
1593,116929.0387902611
1594,139650.52861245142
1595,115684.69988557386
1596,244554.30131173172
1597,190522.32483615653
1598,199470.9779310786
1599,210770.65039612
1600,189582.60338754134
