Id,SalePrice
1461,122582.6582179716
1462,155934.98202489395
1463,176239.56290253947
1464,181148.73928486314
1465,204460.9750111289
1466,174529.22829293512
1467,163586.3541447167
1468,163811.71743667658
1469,190251.10724136842
1470,128716.68856527544
1471,206350.9988098019
1472,99227.05623667368
1473,98568.17290886967
1474,156667.04641185934
1475,138667.93661788473
1476,410702.911787832
1477,262266.4760948549
1478,309873.3605851752
1479,280945.7865940388
1480,480865.33679879236
1481,326427.7638540573
1482,216127.07385702184
1483,170834.50819960225
1484,178013.77077542295
1485,179793.79852963987
1486,198919.89738974255
1487,373785.5729761079
1488,238808.78454798154
1489,206646.85484317163
1490,229623.81267898678
1491,194257.99831688745
1492,88484.96421628502
1493,194883.63750935864
1494,293622.5368996763
1495,294412.1731963832
1496,242015.79615634
1497,184789.8193174902
1498,172658.00280671744
1499,171097.15646827
1500,152403.93576449683
1501,170256.19177801165
1502,165995.99905895523
1503,282261.86171468016
1504,227221.70042809856
1505,213431.7911077281
1506,196197.24669779642
1507,229375.1517434898
1508,197741.78288580876
1509,168747.26595803723
1510,145645.37623354592
1511,147707.05178235474
1512,172474.65676785196
1513,145358.28448955558
1514,151345.36566134938
1515,183993.69560917484
1516,166104.87598397062
1517,161811.9968999227
1518,139369.9898098033
1519,229277.87933156188
1520,133554.27811225783
1521,140709.5726251387
1522,165282.3532262734
1523,112146.03975423159
1524,124382.34692012453
1525,124592.42032912225
1526,118999.88540584712
1527,108238.87385876555
1528,135349.9358920302
1529,153921.97136327726
1530,182407.94875881885
1531,101394.96801588882
1532,104633.29635372154
1533,153072.40356606437
1534,124725.43174651758
1535,161301.02951480195
1536,114315.83266323015
1537,75147.8592361532
1538,184982.75271309752
1539,217907.42715725722
1540,98543.33566941405
1541,145797.42588766981
1542,130049.68952133167
1543,222315.977340166
1544,86480.44931128413
1545,101719.0407032497
1546,123601.01459704523
1547,139009.21579603886
1548,131884.48208645714
1549,117564.69018689856
1550,136447.44854260428
1551,117850.81597665588
1552,131264.1160704281
1553,168656.38279278492
1554,113213.73318724814
1555,167316.3414292277
1556,77890.84479631564
1557,111071.77499898605
1558,99162.95348158036
1559,86833.66351936034
1560,133192.31554755394
1561,133738.60044259168
1562,129321.00148304449
1563,122181.77584777767
1564,162691.85279508293
1565,148899.93528777748
1566,225131.2404757218
1567,79778.35121715837
1568,210536.66987876885
1569,133307.84769998174
1570,129864.92524833587
1571,129826.73395847302
1572,146797.09423247725
1573,278836.7405174723
1574,119319.55455175154
1575,236566.972313073
1576,224364.51850628358
1577,204070.78823852038
1578,151178.18463903168
1579,142703.53381858708
1580,191133.0351190511
1581,151871.93913915314
1582,132385.05416495065
1583,339034.8255170789
1584,239030.90153750862
1585,141167.27485472074
1586,88668.48570740808
1587,92495.44410015772
1588,155948.7695816254
1589,101979.95767524361
1590,135964.83601983445
1591,101985.62731818667
1592,122553.01631241561
1593,132512.58689952095
1594,124698.45970476951
1595,111622.93117109936
1596,241800.91176555006
1597,197464.26895005276
1598,205595.60732411616
1599,201200.71033502452
1600,198386.4006829191
1601,87174.23520669252
1602,113907.5910620031
1603,86689.94432259777
1604,289193.20684713265
1605,246225.86728414585
1606,160195.16595032602
1607,189458.90621903216
1608,214583.4843632088
1609,201193.41358090055
1610,151332.30346468283
1611,143221.39917140003
1612,182717.60412205712
1613,161086.80768276143
1614,130174.57149377895
1615,95482.47334923536
1616,76023.93178954163
1617,92659.45186101049
1618,128906.65106114888
1619,140492.35985416026
1620,156548.46797993695
1621,129646.93444399138
1622,144219.81836657153
1623,289180.70755919296
1624,211149.70478252321
1625,132289.18821723099
1626,164813.32664031227
1627,179382.39835222453
1628,282038.27276665706
1629,182915.2419144922
1630,393001.0334801682
1631,227406.57339938474
1632,258122.27337171487
1633,177937.58910746855
1634,177037.53897681017
1635,180069.15316001337
1636,154515.6088971893
1637,177700.24959141097
1638,215112.8901861784
1639,179881.39514909525
1640,263010.2572582432
1641,180374.09954621232
1642,225746.05833186724
1643,222494.50772193886
1644,224170.35111875852
1645,178059.5034298997
1646,153871.6353993041
1647,171859.52827438927
1648,136322.92047378467
1649,140679.98741144314
1650,117667.87239083652
1651,128841.465750947
1652,97392.32197550534
1653,96415.73097278304
1654,158243.07542555538
1655,165337.740761586
1656,147579.88842303405
1657,152355.1956835215
1658,155664.4657558383
1659,146938.930498034
1660,154308.42188558885
1661,439194.60354071006
1662,446729.57996423857
1663,387984.8445557679
1664,354463.7945363229
1665,315881.26083899144
1666,324188.00902337505
1667,357986.5127000095
1668,331564.42588114523
1669,301336.084871978
1670,359235.0787531801
1671,250270.70031728724
1672,452241.4031649498
1673,304567.57258316054
1674,241609.35906439245
1675,180836.49051271242
1676,178251.84289414866
1677,210985.2837905083
1678,441671.48476185184
1679,397742.9416327017
1680,321459.66000497463
1681,272388.078529243
1682,302644.52563731617
1683,181470.78057260395
1684,180666.19586871547
1685,173402.12004619258
1686,182510.02923335868
1687,177371.65800542585
1688,188222.64009147402
1689,191019.6953753899
1690,188369.12148096372
1691,181514.35109144094
1692,277857.5709008206
1693,177116.7007555454
1694,172104.13238651984
1695,172368.72235385282
1696,282012.7822500425
1697,172975.04813814737
1698,373030.1380126348
1699,324916.4156892434
1700,251453.8848586676
1701,258261.45795155555
1702,266097.50300241116
1703,253382.53427273696
1704,293521.0998443223
1705,238920.00985632683
1706,423079.756226331
1707,224829.34042102876
1708,203074.59342159858
1709,299663.19589645526
1710,225240.93206991258
1711,254337.2827736312
1712,262634.82455086225
1713,258207.72190535106
1714,211871.4362414962
1715,202288.72781390158
1716,187417.87311320964
1717,185051.831018438
1718,140214.5408705717
1719,203299.64904421283
1720,246333.44566580467
1721,186322.57827620668
1722,137880.39088421824
1723,159514.3306557196
1724,223861.65596016293
1725,243713.00014541432
1726,197966.40128495428
1727,162989.02589654428
1728,185168.89282092275
1729,163250.93215150235
1730,170308.15061971988
1731,126354.87116073979
1732,136662.7695242772
1733,120769.39487779072
1734,126045.28977448598
1735,140469.96062333518
1736,114731.55531194725
1737,349942.37928689434
1738,212304.55575259135
1739,267485.2087167387
1740,224378.39709980882
1741,186861.6703464456
1742,166090.26714720155
1743,177384.13522243287
1744,296368.86409932404
1745,215159.32921500868
1746,225898.9585781657
1747,243879.66056146455
1748,235377.05800901793
1749,160869.20341469353
1750,127670.7729877783
1751,249639.9257881296
1752,124490.21432157862
1753,150684.24908357338
1754,207371.3233898151
1755,166805.89101617938
1756,133289.98997838225
1757,127027.43923841043
1758,140496.7253230307
1759,162289.5895191678
1760,162143.5008839246
1761,140635.85885708584
1762,176628.86323901027
1763,184360.31875457027
1764,115630.8950628909
1765,169772.99384887496
1766,179412.94802483683
1767,210476.69994929677
1768,151770.32846812645
1769,186096.39042303473
1770,147847.49171231172
1771,137914.47047237938
1772,145446.04967143416
1773,126515.75411459037
1774,135531.06992919842
1775,138886.4562348382
1776,131877.89252047453
1777,112822.38942062842
1778,155098.4134199213
1779,122103.4315757149
1780,174754.9908063369
1781,139439.08470200218
1782,101948.47907426968
1783,131447.99369328175
1784,105573.68604202505
1785,128398.63884065393
1786,167561.15320934835
1787,180293.94868274085
1788,69646.49680562617
1789,116457.59637795079
1790,95410.37233748903
1791,189154.58559284708
1792,159890.75528677923
1793,126033.23734938493
1794,152446.89720181638
1795,138653.35438904507
1796,136899.43155380996
1797,122976.68645291493
1798,132095.04949408412
1799,113737.61859466578
1800,135930.47052512396
1801,129491.42217674351
1802,142504.17865419874
1803,157342.8943962128
1804,141374.67350317226
1805,141650.29355173605
1806,118893.18198091029
1807,135934.42992592338
1808,134167.67716068408
1809,125270.08746389401
1810,137341.4919058483
1811,104822.76848519531
1812,104066.89710796367
1813,120097.41358368017
1814,103884.90933577978
1815,67188.59925229683
1816,99998.02587276827
1817,119326.52963405101
1818,155110.5570348024
1819,125481.98666007903
1820,56312.74105657884
1821,118359.71200457339
1822,155589.68521700797
1823,31914.22434634415
1824,142248.00929162663
1825,120733.20240526946
1826,102043.85310219091
1827,101167.49139790326
1828,135087.32439409458
1829,114771.68086384157
1830,145702.68458519803
1831,175877.6814074958
1832,82461.28724147822
1833,145801.70388154237
1834,126697.09470408192
1835,140465.3449698323
1836,130056.073444205
1837,93223.02287550605
1838,128977.94964711131
1839,86707.26989996409
1840,151453.20545144207
1841,147245.40041318047
1842,71221.44665454373
1843,135168.97575718132
1844,152861.45521829027
1845,135544.7881154993
1846,159273.36857042232
1847,151822.20129581558
1848,63131.4300977583
1849,125164.3735741719
1850,124191.77289939624
1851,159547.8985959164
1852,133690.219520747
1853,144554.47880905913
1854,178407.2728153095
1855,145447.81718023037
1856,224427.02676820295
1857,172214.38493859462
1858,150844.91307998114
1859,131102.9895345519
1860,150187.08900290262
1861,131102.9895345519
1862,280050.42001248867
1863,280840.5996663588
1864,280840.5996663588
1865,358406.3211307859
1866,349642.58291713364
1867,252074.3071305667
1868,304664.696442123
1869,200026.12872203518
1870,252875.60790506794
1871,266776.29280802165
1872,175081.62139832464
1873,219420.96766381612
1874,136403.19856343672
1875,200266.93245672088
1876,190160.78565665602
1877,222602.61480776442
1878,204403.49591987394
1879,136170.12533119714
1880,133530.0106722963
1881,241679.87023066587
1882,254109.85339204487
1883,198154.4484210034
1884,207780.544546051
1885,263763.5282572178
1886,312007.1802598376
1887,205261.06623517312
1888,279334.4721004808
1889,173090.6318657501
1890,126677.29605397108
1891,137670.80434557697
1892,114538.55323241184
1893,128260.01829907231
1894,134861.89156990589
1895,140673.94438535575
1896,128360.58138381845
1897,105409.37383012028
1898,112649.57363274152
1899,162028.47081228797
1900,161587.0679895845
1901,169615.65447351336
1902,143323.10858875143
1903,233191.60052119984
1904,141603.99247589766
1905,193123.01423114358
1906,165343.19670341353
1907,201243.42544839057
1908,113603.71119967145
1909,139230.92196529906
1910,127273.42537174937
1911,212356.1352444635
1912,328463.3474067382
1913,163311.00536254747
1914,57031.48454757508
1915,311317.0818906224
1916,70454.23369473404
1917,276284.3304692656
1918,137965.95478957187
1919,159560.13508843657
1920,145940.65064894722
1921,448248.4428630825
1922,348811.7534074445
1923,211342.90842334155
1924,205603.12234941637
1925,213511.25921673723
1926,388783.6803385456
1927,141043.96753331344
1928,167794.97931506662
1929,129280.76680771139
1930,131134.99470775115
1931,142520.613618144
1932,133274.3669849316
1933,178652.72062538753
1934,169884.99388804793
1935,173568.62171434128
1936,179012.14156872506
1937,181032.19150069662
1938,174879.35054486402
1939,241564.7253901742
1940,207222.3819074362
1941,168584.28837172053
1942,184996.9405476502
1943,218007.4127705535
1944,348091.00042898697
1945,384935.5728946215
1946,153193.4270099783
1947,315826.31881731644
1948,191547.26889222348
1949,230710.70513795162
1950,183067.71904637376
1951,279137.19548118056
1952,219993.8752508027
1953,166811.19654423618
1954,187934.15135209585
1955,132189.50395835907
1956,298383.5122928972
1957,158724.37089638683
1958,302482.57616906735
1959,144213.38186889194
1960,119798.96933694322
1961,119997.62681664083
1962,101723.32296796242
1963,105364.12080614443
1964,106674.80094989004
1965,151012.77438660894
1966,162420.465583947
1967,282567.4584175336
1968,416641.95689170447
1969,392366.37940166605
1970,437067.4909765375
1971,448761.2069980562
1972,374016.93097804056
1973,278005.9123281889
1974,317848.6013298775
1975,391498.4038798075
1976,263055.0171140074
1977,366895.6520840897
1978,409909.2382413145
1979,340400.46061473736
1980,194098.6509344462
1981,353831.6670332719
1982,223713.6057228759
1983,219365.5125959347
1984,176377.20981951474
1985,217010.75672289685
1986,213192.61093496333
1987,188875.01613689424
1988,178438.31441618767
1989,198919.89738974255
1990,220070.56246878955
1991,233826.7693178281
1992,218609.85950100698
1993,174756.16698484874
1994,246092.24733730147
1995,186729.47605292275
1996,249568.6297095768
1997,325653.40382351994
1998,347385.18619113223
1999,259711.24762035356
2000,308545.2152072716
2001,252898.2651153427
2002,237797.6554315883
2003,248074.6062256415
2004,267067.85392196785
2005,236746.40840664835
2006,243791.97382764108
2007,246036.61004701265
2008,214519.4966077829
2009,186572.29057892386
2010,200179.97350905152
2011,143711.44846716063
2012,183086.47421810593
2013,187942.0150063258
2014,189280.60108325054
2015,208080.13980670413
2016,189131.55996957963
2017,207068.87233577794
2018,119219.25047874017
2019,132459.36154139732
2020,114186.36033728978
2021,115575.73022176277
2022,178162.08239404814
2023,143630.0871804812
2024,232827.59431200603
2025,358459.8524616728
2026,183412.5864864601
